timestamp,pulgar_ax,pulgar_ay,pulgar_az,pulgar_gx,pulgar_gy,pulgar_gz,indice_ax,indice_ay,indice_az,indice_gx,indice_gy,indice_gz,medio_ax,medio_ay,medio_az,medio_gx,medio_gy,medio_gz,anular_ax,anular_ay,anular_az,anular_gx,anular_gy,anular_gz,menique_ax,menique_ay,menique_az,menique_gx,menique_gy,menique_gz,gesto
1780990841.8912797,-0.865,-0.199,0.479,-0.87,0.176,-1.504,-0.714,-0.365,0.521,-6.267,0.221,-0.748,-0.305,-0.459,0.852,-0.015,-1.366,-1.061,-0.254,-0.573,0.841,2.71,6.046,-1.26,0.126,-0.415,0.784,-0.099,2.0,-0.015,reposo
1780990842.0050683,-0.856,-0.199,0.481,-0.885,1.221,-0.87,-0.715,-0.368,0.525,-6.977,-0.504,-0.237,-0.307,-0.459,0.853,-0.015,0.053,0.099,-0.259,-0.569,0.838,2.359,6.153,-1.244,0.128,-0.419,0.777,-0.412,1.145,-0.618,reposo
1780990842.6060426,-0.862,-0.2,0.484,-0.863,1.443,-1.031,-0.709,-0.363,0.535,-7.344,0.374,-0.344,-0.301,-0.459,0.857,-0.344,-0.107,-0.076,-0.246,-0.569,0.841,1.901,7.298,-0.664,0.124,-0.415,0.77,-0.412,2.137,-0.084,reposo
1780990842.8061116,-0.861,-0.2,0.486,-0.412,0.969,0.122,-0.707,-0.365,0.517,-7.092,0.397,-0.351,-0.295,-0.462,0.861,-0.336,-0.458,-0.038,-0.252,-0.569,0.846,1.794,6.229,-0.863,0.124,-0.406,0.774,-0.71,2.023,0.13,reposo
1780990845.1584625,-0.848,-0.212,0.502,-0.832,1.794,-0.45,-0.695,-0.368,0.547,-7.42,0.099,-0.588,-0.287,-0.462,0.862,-0.534,-0.076,0.336,-0.225,-0.564,0.853,1.634,7.206,-0.519,0.155,-0.408,0.768,-0.649,2.649,-0.107,reposo
1780990845.2602644,-0.849,-0.214,0.5,-1.115,1.954,-1.092,-0.698,-0.369,0.549,-7.206,0.16,-0.382,-0.292,-0.459,0.86,-0.496,0.168,0.511,-0.224,-0.566,0.852,2.107,6.687,-0.809,0.149,-0.411,0.768,-0.702,2.084,-0.084,reposo
1780990845.3707783,-0.849,-0.211,0.498,-0.901,1.305,-0.931,-0.692,-0.372,0.544,-6.947,-0.099,-0.695,-0.284,-0.458,0.861,-0.252,-0.137,-0.206,-0.219,-0.562,0.849,1.885,6.351,-0.061,0.149,-0.415,0.765,-0.618,2.595,-0.221,reposo
1780990845.4735913,-0.845,-0.213,0.496,-0.87,0.893,-0.588,-0.691,-0.366,0.546,-6.725,0.252,-0.252,-0.291,-0.462,0.861,-0.153,-0.389,-0.443,-0.225,-0.561,0.859,1.74,6.885,-0.466,0.157,-0.416,0.778,-0.336,2.481,-0.107,reposo
1780990845.5693388,-0.852,-0.213,0.5,0.206,1.16,-0.466,-0.693,-0.371,0.551,-6.557,-0.198,-0.252,-0.287,-0.459,0.864,-0.573,-0.069,0.473,-0.222,-0.563,0.863,2.42,6.885,-0.382,0.151,-0.416,0.778,-0.16,2.771,0.069,reposo
1780990845.6723025,-0.849,-0.214,0.5,0.031,2.076,-0.221,-0.695,-0.37,0.549,-7.214,0.214,-0.511,-0.293,-0.462,0.858,-0.13,-0.45,-0.595,-0.22,-0.561,0.856,1.901,6.122,-0.115,0.15,-0.43,0.772,-0.649,2.008,-0.076,reposo
